house,state,mp_name,constituency,mp_number,work_id,work_category,ida,work_description,completion_date,amount_disbursed,image_url,has_image,elected_nominated
LS,Telangana,Balram Naik Porika,MAHABUBABAD,18190,WS/MP18190/2025-2026/222503,Normal/Others,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),"Providing solar Street lights with poles at Subhashnagar Colony in Bhadrachalam Town, Bhadrachalm GP",2025-11-08,250000.0,Images,True,
LS,Uttar Pradesh,Awadhesh Prasad,FAIZABAD,18215,WS/MP18215/2025-2026/198403,Normal/Others,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),MAWAI KHURD PURE KATRA AMBEDKAR PARK KE PASS 9453448964,2025-12-20,245311.0,Images,True,
LS,Gujarat,Mitesh Rameshbhai Bakabhai Patel,ANAND,579,WS/MP579/2025-2026/198231,Normal/Others,ANAND(District Collector ANAND_IDA),Rangpur game amaratbhai patel na ghar pase na raste tatha vaghari vas pase block paving nu kam,2025-11-17,100000.0,,False,
LS,Telangana,Balram Naik Porika,MAHABUBABAD,18190,WS/MP18190/2025-2026/222505,Normal/Others,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),"Providing solar Street lights with poles at Rajupeta Colony in Bhadrachalam Town, Bhadrachalm GP",2025-11-10,500000.0,Images,True,
LS,Telangana,Balram Naik Porika,MAHABUBABAD,18190,WS/MP18190/2025-2026/222507,Normal/Others,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),"Providing solar Street lights with poles at MP Colony in Bhadrachalam Town, Bhadrachalm GP",2025-11-10,500000.0,Images,True,
LS,Telangana,Balram Naik Porika,MAHABUBABAD,18190,WS/MP18190/2025-2026/222509,Normal/Others,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),"Providing solar Street lights with poles at Jagadeesh Colony in Bhadrachalam Town, Bhadrachalm GP",2025-11-10,500000.0,Images,True,
LS,Uttar Pradesh,Krishna Devi Shivshanker Patel,BANDA,18206,WS/MP18206/2025-2026/220568,Normal/Others,BANDA(DISTRICT MAGISTRATE BANDA_IDA),vikash khand Baberu ke Gram panchayat Tola Kaji ke majara Kabeerpur me Madhidai ke paas sarwajanika sthan par high mast light sthapna kary,2025-11-27,231884.0,Images,True,
LS,West Bengal,Abhijit Gangopadhyay,TAMLUK,18257,WS/MP18257/2025-2026/183402,Normal/Others,Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA),"Construction of a concrete road from Rajarampur Kali Mandir to the house of Surajit Das at Mouza-Rajarampur, J.L. No. 130, Plot No. 2508 under RamanimohanMaity G.P.",2025-11-06,291582.0,Images,True,
LS,Gujarat,Mitesh Rameshbhai Bakabhai Patel,ANAND,579,WS/MP579/2025-2026/198190,Normal/Others,ANAND(District Collector ANAND_IDA),Haripura game bhathipura vistarma Jorubhai na Ghar pase Block Paving nu kam.,2025-11-17,100000.0,,False,
LS,Gujarat,Mitesh Rameshbhai Bakabhai Patel,ANAND,579,WS/MP579/2025-2026/198188,Normal/Others,ANAND(District Collector ANAND_IDA),Haripura game Nilkanthpura Vistar ma Ghanshyambhai Solanki na Ghar pase block paving nu kam,2025-11-17,100000.0,,False,
LS,Assam,Gaurav Gogoi,JORHAT,18024,WS/MP18024/2025-2026/177147,Normal/Others,SIVASAGAR(Deputy Commissioner Sivsagar_IDA),"Development of Borphukan Namghar, 7 No. Ward, Namti Chari-ali Chetia Katoni Gaon, Borphukan GP",2026-01-07,199260.0,Images,True,
LS,Uttar Pradesh,Shri Narendra Modi,VARANASI,490,WS/MP490/2024-2025/187512,Normal/Others,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),Interlocking work in Anantpur Gram from Sabhai Lalman Baba school to Sanjay Pandeys house. Length 100 m.,2025-11-06,598142.0,Images,True,
LS,Telangana,Balram Naik Porika,MAHABUBABAD,18190,WS/MP18190/2025-2026/222510,Normal/Others,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),"Providing solar Street lights with poles at Non Veg Market in Bhadrachalam Town, Bhadrachalm GP",2025-11-10,250000.0,Images,True,
LS,Uttar Pradesh,Krishna Devi Shivshanker Patel,BANDA,18206,WS/MP18206/2025-2026/220572,Normal/Others,BANDA(DISTRICT MAGISTRATE BANDA_IDA),vikash khand Badokhar Khurd ke Gram panchayat Tindwara me Masjid ke paas sarwajanika sthan par high mast light sthapna kary,2025-11-27,231884.0,Images,True,
LS,Telangana,Balram Naik Porika,MAHABUBABAD,18190,WS/MP18190/2025-2026/222511,Normal/Others,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),"Providing solar Street lights with poles at Kotha Colony in Bhadrachalam Town, Bhadrachalm GP",2025-11-10,500000.0,Images,True,
LS,Telangana,Balram Naik Porika,MAHABUBABAD,18190,WS/MP18190/2025-2026/222512,Normal/Others,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),"Providing solar Street lights with poles at ITDA Office and Colony in Bhadrachalam Town, Bhadrachalm GP",2025-11-10,500000.0,Images,True,
LS,Telangana,Balram Naik Porika,MAHABUBABAD,18190,WS/MP18190/2025-2026/222513,Normal/Others,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),"Providing solar Street lights with poles at Kasturiba Hostel in Bhadrachalam Town, Bhadrachalm GP",2025-11-10,500000.0,Images,True,
LS,Telangana,Balram Naik Porika,MAHABUBABAD,18190,WS/MP18190/2025-2026/222514,Normal/Others,BHADRADRI KOTHAGUDEM(District Collector Bhadradri Ktdm_IDA),"Providing solar Street lights with poles at Medical Colony, Rajiv Nagar Colony  in Bhadrachalam Town, Bhadrachalm GP",2025-11-10,500000.0,Images,True,
LS,Uttar Pradesh,Shri Narendra Modi,VARANASI,490,WS/MP490/2024-2025/187481,Normal/Others,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),Interlocking from Sarhari Village via Sachins house to Amits house. Length 110 m.,2025-11-06,561916.0,Images,True,
LS,Uttar Pradesh,Awadhesh Prasad,FAIZABAD,18215,WS/MP18215/2025-2026/198404,Normal/Others,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),ALIPUR KHAJURI TIWARIGANJ KE PASS TIRAHE PAR 6306131806,2025-12-20,245311.0,Images,True,
LS,Telangana,Kadiyam Kavya,WARANGEL(SC),18389,WS/MP18389/2024-2025/166888,Normal/Others,HANUMAKONDA(DISTRICT COLLECTOR HANUMAKONDA_IDA),"Providing of (10) Street Lights from Main road to KGBV School Building at Mupparam Village of Dharmasagar Mandal, Hanumakonda District.",2026-05-01,100000.0,Images,True,
LS,Uttar Pradesh,Krishna Devi Shivshanker Patel,BANDA,18206,WS/MP18206/2025-2026/220571,Normal/Others,BANDA(DISTRICT MAGISTRATE BANDA_IDA),vikash khand Mahua ke Gram panchayat Nandwara ke majara Kabirpurawa me Mahamai Devi ji ke sthan ke paas sarwajanika sthan par high mast light sthapna kary,2025-11-27,231884.0,Images,True,
LS,Goa,Captain Viriato Fernandes,SOUTH GOA,18052,WS/MP18052/2025-2026/188867,Normal/Others,SOUTH GOA(DISTRICT COLLECTOR SOUTH GOA_IDA),"To provide IT systems to BETHANY CONVENT HIGH SCHOOL as per specifications indicated herewith complete with supply, installation, testing end user training, local support service center for minimum 3 years, and minimum 3 years comprehensive onsite warranty.",2026-01-16,1265600.0,,False,
LS,Gujarat,Mitesh Rameshbhai Bakabhai Patel,ANAND,579,WS/MP579/2025-2026/198105,Normal/Others,ANAND(District Collector ANAND_IDA),Golana Game Mota Bhag Jatubhai Harisangna Ghar thi Balvantsang Bhagubhai Parmar na Ghar sudhi Block Paving nu kam,2025-11-17,100000.0,,False,
LS,Uttar Pradesh,Awadhesh Prasad,FAIZABAD,18215,WS/MP18215/2025-2026/198406,Normal/Others,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),DEEN DAYAL PURAM CHAURAHA PAR  MARUI GANESHPUR ME 9415884501,2025-12-20,245311.0,Images,True,
LS,Uttar Pradesh,Awadhesh Prasad,FAIZABAD,18215,WS/MP18215/2025-2026/198410,Normal/Others,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),BALARMAU PURE SHIVA DUBEY SHEETLA PHOOLMATI MATA KE STHAL PAR 9565211005,2025-12-20,245311.0,Images,True,
LS,Uttar Pradesh,Awadhesh Prasad,FAIZABAD,18215,WS/MP18215/2025-2026/198411,Normal/Others,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),GRAMSABHA BARIPARA BLOCK MILKIPUR KALIMATA STHAN TIRAHE PAR. HRIDESH YADAV PRADHAN 9628814598,2025-12-20,245311.0,Images,True,
LS,Uttar Pradesh,Awadhesh Prasad,FAIZABAD,18215,WS/MP18215/2025-2026/198482,Normal/Others,AYODHYA(DISTRICT MAGISTRAE FAIZABAD_IDA),GRAM SABHA TENDHA BLOCK MILKIPUR PURE RAMMOL KA PURWA SADHU YADAV KE GHAR KE BAGAL MANDIR KE TIRAHE PAR,2025-12-20,245311.0,Images,True,
LS,Gujarat,Rajpalsinh Mahendrasinh Jadav,PANCHMAHAL,18055,WS/MP18055/2025-2026/181779,Normal/Others,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),PEWER BLOCK WORK IN CHETARSUMBA VILLAGE NEAR RAMANBHAI JADAV HOUSE,2025-12-16,249777.0,,False,
LS,Telangana,Ramasahayam Raghuram Reddy,KHAMMAM,18189,WS/MP18189/2025-2026/184021,Normal/Others,KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA),"Construction of CC Road and Drainage  from Shanakayala Murali home to Pendyala Laxman Rao  Home 80 meters, Bheemavaram village,Vemsoor Mandal",2025-11-07,460909.0,Images,True,
LS,Madhya Pradesh,Shri Sudheer Gupta,MANDSOUR,356,WS/MP356/2025-2026/210797,Normal/Others,MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA),CONSTRUCTION OF SHED,2026-05-11,400000.0,,False,
LS,Gujarat,Devusinh Jesingbhai Chauhan,KHEDA,005,WS/MP005/2025-2026/175142,Normal/Others,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Construction Of Paver Block Work at Himmatbhai Panchal House towards parbadi Area and Mahendrabhai Soni House Area,2025-11-06,100000.0,Images,True,
LS,Gujarat,Devusinh Jesingbhai Chauhan,KHEDA,005,WS/MP005/2025-2026/175139,Normal/Others,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Construction Of Paver Block Work at RabariVas Kanpni Khadki Area,2025-11-06,100000.0,Images,True,
LS,Gujarat,Devusinh Jesingbhai Chauhan,KHEDA,005,WS/MP005/2025-2026/175161,Normal/Others,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Construction Of Paver Block Work at Daduram Faliya Area,2025-11-06,200000.0,Images,True,
LS,Gujarat,Devusinh Jesingbhai Chauhan,KHEDA,005,WS/MP005/2025-2026/175140,Normal/Others,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Construction Of Paver Block Work at Vaghela Faliya Area,2025-11-06,150000.0,Images,True,
LS,Uttar Pradesh,Krishna Devi Shivshanker Patel,BANDA,18206,WS/MP18206/2025-2026/220570,Normal/Others,BANDA(DISTRICT MAGISTRATE BANDA_IDA),vikash khand Mahua ke Gram panchayat Khanpur ke majra Kaberpurawa me Mahamai Devi ji ke sthan ke paas sarwajanik sthan par high mast light sthapna kary,2025-11-27,231884.0,Images,True,
LS,Uttar Pradesh,Krishna Devi Shivshanker Patel,BANDA,18206,WS/MP18206/2025-2026/220575,Normal/Others,BANDA(DISTRICT MAGISTRATE BANDA_IDA),Gram panchayt Kanwara me Shakil Ali ke farm house ke paas   sarwajanik sthan par high mast light sthapna kary,2025-11-27,231884.0,Images,True,
LS,Tamil Nadu,Smt S Jothimani,KARUR,758,WS/MP758/2025-2026/149070,Normal/Others,PUDUKKOTTAI(DISTRICT COLLECTOR PUDUKKOTTAI_IDA),"setting up of Smart class in Government Higher Secondary school,Mannavelampatti,Annavasal",2025-11-06,199000.0,Images,True,
LS,Maharashtra,Balya Mama Suresh Gopinath Mhatre,BHIWANDI,18116,WS/MP18116/2025-2026/192299,Normal/Others,THANE(DISTRICT COLLECTOR THANE_IDA),"Construction of Paver Block at Dada Saheb Dandekar Highschool Back side, Ward No.9, Bhiwandi",2026-02-04,999000.0,,False,
LS,Maharashtra,Balya Mama Suresh Gopinath Mhatre,BHIWANDI,18116,WS/MP18116/2025-2026/192300,Normal/Others,THANE(DISTRICT COLLECTOR THANE_IDA),"Compound wall at Dada Saheb Dandekar Highschool, Ward No.9, Bhiwandi",2026-02-04,999000.0,,False,
LS,Uttar Pradesh,Krishna Devi Shivshanker Patel,BANDA,18206,WS/MP18206/2025-2026/220573,Normal/Others,BANDA(DISTRICT MAGISTRATE BANDA_IDA),vikash khand Badokhar Khurd ke Gram panchayat Dingwahi me Kherapati ke sthan ke paas  sarwajanika sthan par high mast light sthapna kary,2025-11-27,231884.0,Images,True,
LS,Uttar Pradesh,Krishna Devi Shivshanker Patel,BANDA,18206,WS/MP18206/2025-2026/220576,Normal/Others,BANDA(DISTRICT MAGISTRATE BANDA_IDA),vikash khand Badokhar Khurd ke gram panchayat Ladaka purawa Shahar Banda ke muhalla Ladaka purawa me Sushil Yadav ke makan ke paas sarwajanika sthan par high mast light sthapna kary,2025-11-27,231884.0,Images,True,
LS,Uttar Pradesh,Krishna Devi Shivshanker Patel,BANDA,18206,WS/MP18206/2025-2026/220578,Normal/Others,BANDA(DISTRICT MAGISTRATE BANDA_IDA),vikash khand Badokhar Khurd ke Gram panchayat Tindwara me Ramjanki mandir harijan basti  ke paas sarwajanika sthan par high mast light sthapna kary,2025-11-27,231884.0,Images,True,
LS,West Bengal,Abhijit Gangopadhyay,TAMLUK,18257,WS/MP18257/2025-2026/183476,Normal/Others,Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA),"Construction of a concrete road from the house of Himadri Samanta towards the house of Bipad Bhowmik, Mouza-Uttar Routouri, J.L. No. 40, Plot No. 374 towards404 under Dakshin Narikelda G.P., Nandakumar, Purba Medinipur.",2026-08-05,299939.0,Images,True,
LS,Telangana,Ramasahayam Raghuram Reddy,KHAMMAM,18189,WS/MP18189/2025-2026/184018,Normal/Others,KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA),"Constriction of CC Road and Drainage from Gariganti Bhadraiah home to Chepuri Venkateswarlu Home 80 meters, Bheemavaram village, Vemsoor mandal",2025-11-07,483365.0,Images,True,
LS,Telangana,Ramasahayam Raghuram Reddy,KHAMMAM,18189,WS/MP18189/2025-2026/183990,Normal/Others,KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA),"Construction CC road From Poornaiah home  to Anganwadi building, Sadhasivunipalem, Sathupally",2025-11-07,499824.0,Images,True,
LS,Punjab,Malvinder Singh Kang,ANANDPUR SAHIB,18311,WS/MP18311/2025-2026/183416,Normal/Others,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),Providing drains and gutters for public drainage at vill kitna,2025-11-07,250000.0,Images,True,
LS,Kerala,Adv Dean Kuriakose,IDUKKI,353,WS/MP353/2024-2025/153109,Normal/Others,ERNAKULAM(DISTRICT COLLECTOR ERNAKULAM_IDA),Purchasing of school bus for NSS UP School- Trikkariyoor in ward 8th of  Pindimana grama panchayathu in Kothamangalm Block,2025-11-07,1622000.0,Images,True,
LS,Telangana,Ramasahayam Raghuram Reddy,KHAMMAM,18189,WS/MP18189/2025-2026/183992,Normal/Others,KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA),"Construction of CC road From Sadhu Venkaiah home  to Sadhu Babu home, Siddaram village, Sathupally Mandal",2025-11-07,498504.0,Images,True,
LS,Gujarat,Haribhai Patel,MAHESANA,18054,WS/MP18054/2025-2026/196118,Normal/Others,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA),"INCOMPLET FACILITY PROVIDING IN SC AREA CREMATORIUM LIKE SITTING,DRINKING WATER,BOUNDARY ETC.",2026-01-19,200000.0,Images,True,
LS,Telangana,Arvind Dharmapuri,NIZAMABAD,761,WS/MP761/2025-2026/224190,Normal/Others,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),"Providing LED High mast light near Village Chowrastha, Amruthapur (V)",2025-11-07,134990.0,,False,
LS,Bihar,Jitan Ram Manjhi,GAYA (SC),18033,WS/MP18033/2025-2026/168642,Normal/Others,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation hand pump at common place in Village-Kathiaudh Naya Tola, near the house of Shri Ranjan Manjhi son of Shri Sacho Manjhi, Panchayat-Lodhwe, Block-Fatehpur, District Gaya.",2025-11-07,74654.0,Images,True,
LS,Bihar,Jitan Ram Manjhi,GAYA (SC),18033,WS/MP18033/2025-2026/168663,Normal/Others,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation hand pump at common place in Village-Kesodi, near the house of Smt. Ruby Devi wife of Shri Rajesh Manjhi, Panchayat-Jaipur, Block-Fatehpur, District Gaya.",2025-11-07,74654.0,Images,True,
LS,Assam,Dilip Saikia,Darrang-Udalguri,538,WS/MP538/2025-2026/223891,Normal/Others,UDALGURI(DEPUTY COMMISSIONER Udalguri_IDA),"Construction of Community Hall near Kadamguri Burha Gohain Than,No.2 Purani Bhergaon",2026-02-17,400000.0,Images,True,
LS,Bihar,Raja Ram Singh,KARAKAT,18037,WS/MP18037/2025-2026/209592,Normal/Others,AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),"Prakhand - Goh, Gram - Phaag men Shivkumar Singh Bramh Sthan ke pass chapakal",2026-01-14,74945.0,Images,True,
LS,Bihar,Jitan Ram Manjhi,GAYA (SC),18033,WS/MP18033/2025-2026/168646,Normal/Others,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation hand pump at common place in Village-Govardaha near the house of Shri Ramswaroop Manjhi son of Late Bajir Manjhi, Panchayat-Kathautiya Kewal, Block-Fatehpur, District Gaya",2025-11-07,74654.0,Images,True,
LS,Bihar,Raja Ram Singh,KARAKAT,18037,WS/MP18037/2025-2026/209620,Normal/Others,AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),"Prakhand - Huspura, Gram - Ahiyapur men chapakal",2026-01-14,71358.0,Images,True,
LS,Gujarat,Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,585,WS/MP585/2025-2026/160966,Repair and Renovation,GANDHINAGAR(DISTRICT COLLECTOR GANDHINAGAR_IDA),"For Construction of rooms at Shri Swaminarayan DwiShatabdi Smarak Secondary and Higher Secondary School, Lavarpur",2025-11-07,495000.0,Images,True,
LS,Bihar,Raja Ram Singh,KARAKAT,18037,WS/MP18037/2025-2026/209575,Normal/Others,AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),"Prakhand - Daudnagar, Pcnchayat - Manar, Village - Daulatpur bhuiyan tola men manch ka pass chapakal",2026-01-14,74606.0,Images,True,
LS,Bihar,Jitan Ram Manjhi,GAYA (SC),18033,WS/MP18033/2025-2026/168669,Normal/Others,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation hand pump at common place in Village-Resir, near the house of Smt. Manju Devi wife of Shri Pramod Manjhi, Panchayat-Bhare, Block-Fatehpur, District Gaya",2025-11-07,74654.0,Images,True,
LS,Bihar,Raja Ram Singh,KARAKAT,18037,WS/MP18037/2025-2026/209577,Normal/Others,AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),"Prakhand - Daudnagar, Panchayat- Akorha, Gram - Pilchi men jaishankar prasad ke ghar ke samne chapakal",2026-01-14,74606.0,Images,True,
LS,Punjab,Sarabjeet Singh Khalsa,FARIDKOT(SC),18152,WS/MP18152/2024-2025/140061,Normal/Others,MOGA(Deputy Commissioner Moga),RCC Pipeline for disposal of water,2026-02-02,400000.0,Images,True,
LS,Chhattisgarh,Santosh Pandey,RAJNANDGAON,428,WS/MP428/2025-2026/238080,Normal/Others,Kabeerdham(DISTRICT COLLECTOR KABIRDHAM),CC Road (mukhya marg se arjun ghar tak),2026-05-13,499600.0,Images,True,
LS,Karnataka,Shri B Y Raghavendra,SHIMOGA,337,WS/MP337/2025-2026/160075,Normal/Others,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),Construction of Hi-tech toilet  at Scouts and Guide Bhawan in Shikaripura town.,2026-04-27,500000.0,Images,True,
LS,Chhattisgarh,Santosh Pandey,RAJNANDGAON,428,WS/MP428/2025-2026/238076,Normal/Others,Kabeerdham(DISTRICT COLLECTOR KABIRDHAM),CC Road (Shaymlal patel se school  maidan tak) singarpur jangal,2026-03-09,485000.0,Images,True,
LS,Himachal Pradesh,Suresh Kumar Kashyap,SHIMLA (SC),598,WS/MP598/2025-2026/219803,Normal/Others,SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA),Repair and Widening Link Road Kothi to Palgech GP Bharari Executive Agency BDO Sangrah,2026-03-24,150000.0,,False,
LS,Gujarat,Shobhanaben Mahendrasinh Baraiya,SABARKANTHA,18321,WS/MP18321/2024-2025/152553,Normal/Others,ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),Navalpur village Shed work in sadavat palace Chock,2025-11-07,400000.0,Images,True,
LS,Tamil Nadu,Gopinath K,KRISHNAGIRI,18267,WS/MP18267/2025-2026/173692,Normal/Others,KRISHNAGIRI(DISTRICT COLLECTOR KRISHNAGIRI_IDA),Supply and Erection of Mini Mast Light at Ward 10 in Alasanatham in Hosur Corporation,2025-11-07,617440.0,Images,True,
LS,Kerala,Shri Suresh Kodikunnil,MAVELIKKARA(SC),347,WS/MP347/2024-2025/166654,Normal/Others,KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA),"Provide Minimast  Light at Ambedkar Colony, Sooranadu North,  Ward-13",2025-11-07,228677.0,Images,True,
LS,Bihar,Raja Ram Singh,KARAKAT,18037,WS/MP18037/2025-2026/209599,Normal/Others,AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),"Prakhand - Goh, Gram - Amari, Anant Bigaha men Doman Singh ke Khalihan ke pass Chapakal",2026-01-14,74945.0,Images,True,
LS,Bihar,Raja Ram Singh,KARAKAT,18037,WS/MP18037/2024-2025/158916,Normal/Others,AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),Construction of Chhath ghath in phag village. Goh,2026-01-14,494266.0,Images,True,
LS,Bihar,Raja Ram Singh,KARAKAT,18037,WS/MP18037/2025-2026/209591,Normal/Others,AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),Prakhand - Goh ke bich market men dak bangala purani road usri vale ke bagal men chapakal,2026-01-14,74945.0,Images,True,
LS,Tamil Nadu,Gopinath K,KRISHNAGIRI,18267,WS/MP18267/2025-2026/173728,Normal/Others,KRISHNAGIRI(DISTRICT COLLECTOR KRISHNAGIRI_IDA),Supply and Erection of Mini Mast Light at Ward 12 in Brindhavan Park (Phse - 7) in Hosur Corporation,2025-11-07,617440.0,Images,True,
LS,Bihar,Raja Ram Singh,KARAKAT,18037,WS/MP18037/2025-2026/209339,Normal/Others,AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),"Prakhand - Daudnagar ke Manar men Shrikant Panday ke Makan ke pas sarvajanik jagah per chapakal, Khata - 5, plot- 1851",2026-01-14,74509.0,Images,True,
LS,Bihar,Raja Ram Singh,KARAKAT,18037,WS/MP18037/2025-2026/209571,Normal/Others,AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),"Prakhand - Daudnagar, Panchayat- Manar, Gram - Kunji Bigaha men sarvajanik manch ke pass chapakal",2026-01-14,74509.0,Images,True,
LS,Kerala,Shri Suresh Kodikunnil,MAVELIKKARA(SC),347,WS/MP347/2024-2025/166624,Normal/Others,KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA),"Provide Minimast Light at near Sree Kottayil Kandanmuhoorthi Devei kshethram, Manakkara, Ward-18, Sasthamkotta GP",2025-11-07,228677.0,Images,True,
LS,Bihar,Raja Ram Singh,KARAKAT,18037,WS/MP18037/2025-2026/209616,Normal/Others,AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),"Prakhand - Huspura, Gram - Mahuar, uttari pokhra per kumhar tola per chapakal",2026-01-14,71358.0,Images,True,
LS,Bihar,Raja Ram Singh,KARAKAT,18037,WS/MP18037/2025-2026/209562,Normal/Others,AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),"Prakhand - Daudnagar, Panchayat - sinduaar, ayodhaya bigaha men Rajendra Mehta ke ghar ke pass sarvajanik sthal per chapakal",2026-01-14,74376.0,Images,True,
LS,Tamil Nadu,Gopinath K,KRISHNAGIRI,18267,WS/MP18267/2025-2026/189122,Normal/Others,KRISHNAGIRI(DISTRICT COLLECTOR KRISHNAGIRI_IDA),Providing Hi Mast Light at 6 th Ward in HCMC,2025-11-07,640790.0,Images,True,
LS,Bihar,Raja Ram Singh,KARAKAT,18037,WS/MP18037/2025-2026/209615,Normal/Others,AURANGABAD(DISTRICT PLANNING OFFICER AURANGABAD_IDA),"Prakhand - Goh, Panchayat- Bajar Verma, Gram - Mahmadpur men Mahendra Yadav ke ghar ke pass chapakal khata- 57, plot- 165",2026-01-14,74945.0,Images,True,
LS,Tamil Nadu,Sasikanth Senthil,TIRUVALLUR(SC),18186,WS/MP18186/2025-2026/170899,Normal/Others,THIRUVALLUR(DISTRICT COLLECTOR TIRUVALLUR_IDA),Construction of CC road at Thirunindravur ward No. 2,2025-11-07,615996.0,,False,
LS,Bihar,Jitan Ram Manjhi,GAYA (SC),18033,WS/MP18033/2025-2026/168644,Normal/Others,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation hand pump at common place in Village-Raisir, near the house of Smt. Priyanka Devi wife of Shri Uday Manjhi, Panchayat-Bhare, Block-Fatehpur, District Gaya.",2025-11-07,74654.0,Images,True,
LS,Bihar,Jitan Ram Manjhi,GAYA (SC),18033,WS/MP18033/2025-2026/168667,Normal/Others,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation hand pump at common place in Village-Village Naudiha Jhurang, near the house of Shri Rajdev Manjhi son of Shri Kali Manjhi, Panchayat-Naudiha, Block-Fatehpur, District Gaya",2025-11-07,74654.0,Images,True,
LS,Bihar,Jitan Ram Manjhi,GAYA (SC),18033,WS/MP18033/2025-2026/168670,Normal/Others,GAYA(DISTRICT PLANNING OFFICER GAYA_IDA),"Installation hand pump at common place in Village-Bohwa, near the house of Smt. Munni Devi wife of Shri Rampravesh Manjhi, Panchayat- Dakshin Lodhwe, Block-Fatehpur, District Gaya",2025-11-07,74654.0,Images,True,
LS,Gujarat,Shobhanaben Mahendrasinh Baraiya,SABARKANTHA,18321,WS/MP18321/2025-2026/188024,Normal/Others,ARVALLI(DISTRICT COLLECTOR ARVALLI_IDA),mahadevpura prathmik shala khate java mate road tatha paver block nu kam,2025-11-07,300000.0,Images,True,
LS,Kerala,Shri Suresh Kodikunnil,MAVELIKKARA(SC),347,WS/MP347/2024-2025/166657,Normal/Others,KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA),"Provide Minimast light at Pulivila Junction, Sooranadu North Ward 13, Sooranadu North Grama PanchayathPanchayath",2025-11-07,228677.0,Images,True,
LS,Tamil Nadu,D Ravikumar,VILUPPURAM(SC),457,WS/MP457/2024-2025/140493,Normal/Others,Viluppuram(DISTRICT COLLECTOR VILLUPURAM_IDA),"Drama Stage in Sakthipattu Colony, Koliyanur Panchayat union, Viluppuram",2025-11-07,799743.0,Images,True,
